EventID,ClusterID,NPixels,Energy_MeV,Charge_ke,x_cm,y_cm,z_cm
27609,0,1,0.793221498230585,17.276364231462143,-61.132022957821846,-8.569792318778301,28.65743857142857
27680,0,1,0.47458347568705406,10.336428100464039,-11.235451009339034,-16.765736261076768,-29.097671428571424
29897,0,1,0.34728851471695016,7.563943850535175,37.363245011121705,3.4696493753721285,24.695342857142855
31258,0,1,0.3483250091358676,7.586518698979197,-32.300059277308065,-23.44219250136,41.86442428571429
32004,0,1,0.533920978340207,11.62879890824971,38.31965160072143,1.765432332346317,22.93441142857143
33039,0,1,0.22609477058918998,4.924344103432558,-17.309272521002615,20.16204557168356,15.450452857142858
33140,0,1,0.7844232808077981,17.084739055993843,56.25514817842786,4.6887987529922475,27.336740000000002
33749,0,1,0.5409234038659384,11.78131173620014,-44.235236617966464,11.39950426988769,-13.689521428571425
33995,0,1,0.736472082115647,16.040361948478793,-25.315692386102153,26.48248340555774,31.298835714285712
34358,0,1,0.4465014616959442,9.724801835737665,-56.29501527838479,13.06773478298311,29.09767142857143
34881,0,1,0.6389378130794989,13.916065568871488,36.54193344833636,-25.519876690619988,23.814877142857142
35175,0,1,0.2573587451426152,5.60527346920616,-38.768429552592494,-40.14934543486444,-32.61953428571429
35179,0,1,1.1352933646541687,24.726689482167796,63.19093656266085,-39.45024571078959,-35.260931428571425
35381,0,1,0.3800510661406216,8.27751222054274,-22.2176699256844,-16.10300749347994,41.42419142857143
35637,0,1,0.4546150848998075,9.901516549117808,6.543636440737534,24.9721256670235,37.46209571428572
36126,0,1,0.7415814776716032,16.151644583687517,32.52775835152489,9.516361476221817,-16.771151428571425
36669,0,1,0.23577927588566172,5.135272628789712,61.57174207487591,10.745740664409102,-51.989779999999996
37110,0,1,0.9713445159108579,21.155883556538488,41.47907696839847,42.2144934281751,-31.73906857142857
37355,0,1,0.2664372879960942,5.803004132554931,8.290512478584054,-19.06508671350072,33.5
37415,0,1,0.9095916046876165,19.81090515009629,-27.08429428649685,19.91315174613492,-17.65161714285714
37836,0,1,0.3478432207161753,7.576025347198298,-26.33256157843279,12.597379882151436,42.304657142857145
38098,0,1,0.3615039024003362,7.873554994279322,8.744797077697656,-40.40101996730995,18.532082857142857
38658,0,1,0.22916621178672386,4.991240092714846,17.875524506285373,-21.97930556263511,-34.820698571428565
39314,0,1,0.7791153442342392,16.969132197421732,-10.84818802719587,-36.79052806380139,-51.54954714285715
40276,0,1,0.9839053921590739,21.42945944122463,-29.20518484294551,-2.220707362535354,-53.310478571428575
41197,0,1,1.1454677707568937,24.948288047085146,-28.14179718855288,-46.278583048974546,-53.75071142857142
41918,0,1,0.7558366922876159,16.462123158024273,-47.00843145533911,-20.311542062191318,31.298835714285712
42006,0,1,0.42980555328480463,9.361164950543046,42.422976347678905,10.909470766861528,32.61953428571429
42407,0,1,0.4571461580377705,9.956643322062641,18.25047855588828,-31.94212017979972,-29.537904285714284
43415,0,1,0.2546932167870341,5.5472182616216035,-8.985373122701445,-4.070030230390162,-49.78861571428571
43618,0,1,0.9443904371884998,20.568823721965526,-58.049647477091256,-28.122904919306155,48.90815
43845,0,1,1.0106742617099707,22.012485420043163,-59.902159389485085,33.63397905547048,-30.41837
44143,0,1,0.24871910774103176,5.417102166599672,47.04080454407894,8.26497639464758,-28.65743857142857
44525,0,1,0.7860232474351337,17.119586329137213,51.351713327386605,-22.978838319107886,-21.613712857142854
45028,0,1,0.29121676371931293,6.342701113806636,-26.21843689249327,35.27992339313818,-29.97813714285714
46262,0,1,1.0971421708079974,23.895756480198184,63.111710235436206,-17.570777142937587,-22.05394571428571
46463,0,1,1.12578853816288,24.51967436118753,-18.571216916954413,-33.40536787655795,52.430012857142856
47001,0,1,1.0342348195637023,22.52563437009744,-10.427430046008507,-34.9090548022134,26.896507142857143
47034,0,1,0.26083263040475696,5.680934690215607,-29.90498577288796,40.09929806468432,46.706985714285715
47241,0,1,0.2457308154884629,5.352017161338722,-36.8269210634552,-48.00691179419868,46.26675285714286
47519,0,1,0.3462088727376963,7.540429248227026,32.743271661954516,9.205331289843716,48.46791714285715
47635,0,1,0.31610730239666646,6.884817046199395,31.11239048348861,-15.579633324683282,-36.581630000000004
47763,0,1,0.33116063047123884,7.212678531663582,9.42192838010996,-31.108883091018036,40.98395857142857
48178,0,1,0.3142084752352606,6.843460590623976,24.541727710292857,1.5859990448826413,48.90815
49208,0,1,0.31284866365904596,6.813843894494021,-26.322588590252167,43.69808674586789,20.293014285714285
50488,0,1,0.5442902844320161,11.85464239492931,26.435278537149827,45.004657815230146,28.21720571428572
50644,0,1,0.7563503452148967,16.47331051878045,31.76660151809986,4.720334999335366,38.34256142857143
50884,0,1,0.4254552936187444,9.266416295016253,-43.76115947621807,-6.024322478782692,26.45627428571429
51208,0,1,0.2780328735726118,6.055555986411486,21.325981058049265,14.34877398226548,33.05976714285715
53065,0,1,0.78678366577537,17.13614824058756,-59.50469808628046,-12.170935592248853,-18.091849999999997
54665,0,1,0.36359450472765087,7.919088312968237,12.299565517398857,15.742174221274208,-18.97231571428571
54710,0,1,0.3008150510582909,6.551751812049576,-48.8295454352168,4.073856072781775,-14.12975428571428
55629,0,1,0.5788348182221172,12.607022340877714,-40.29389952705529,-1.4897474724681974,-21.173479999999998
56612,0,1,0.5606916409745856,12.211863940426474,-12.31894952899937,-6.636558499609227,29.537904285714284
57400,0,1,0.5706035465229866,12.42774524327065,-44.56369247563529,-28.894030549166683,26.01604142857143
57801,0,1,0.8199953498084387,17.859498718827794,62.199409847313326,-26.01922305039555,-13.689521428571425
58358,0,1,0.36244329449828727,7.894014954172698,47.24002617700483,27.977482777800446,12.809055714285714
